event_id,event_date,city,event_type,severity,duration_minutes,affected_users,status
NE001816,2025-12-21,Bhopal,LOW_SIGNAL,MEDIUM,185,1045,OPEN
NE001817,2026-05-30,Nashik,OUTAGE,MEDIUM,211,1312,OPEN
NE001818,2026-07-26,Thane,PACKET_LOSS,MEDIUM,30,3179,CLOSED
NE001819,2025-12-16,Thane,LOW_SIGNAL,MEDIUM,277,2226,OPEN
NE001820,2025-12-24,Bhopal,PACKET_LOSS,MEDIUM,73,4523,RESOLVED
NE001821,2026-09-21,Thane,HIGH_LATENCY,CRITICAL,138,1771,CLOSED
NE001822,2025-12-07,Indore,LOW_SIGNAL,CRITICAL,154,4941,OPEN
NE001823,2026-06-21,Nagpur,LOW_SIGNAL,LOW,291,339,OPEN
NE001824,2026-06-14,Pune,OUTAGE,MEDIUM,273,4004,RESOLVED
NE001825,2026-01-24,Thane,OUTAGE,MEDIUM,139,2770,RESOLVED
NE001826,2026-08-09,Nagpur,PACKET_LOSS,LOW,61,4868,CLOSED
NE001827,2026-09-01,Thane,OUTAGE,CRITICAL,233,971,IN_PROGRESS
NE001828,2025-10-09,Nagpur,OUTAGE,MEDIUM,246,1342,OPEN
NE001829,2026-09-18,Nagpur,LOW_SIGNAL,HIGH,282,1646,RESOLVED
NE001830,2026-06-27,Bhopal,LOW_SIGNAL,HIGH,182,142,OPEN
NE001831,2026-02-01,Nagpur,OUTAGE,MEDIUM,259,4781,RESOLVED
NE001832,2026-08-05,Thane,OUTAGE,HIGH,222,3474,RESOLVED
NE001833,2026-01-25,Mumbai,CONGESTION,HIGH,208,2243,RESOLVED
NE001834,2026-04-24,Mumbai,HIGH_LATENCY,HIGH,259,2288,CLOSED
NE001835,2026-08-04,Pune,PACKET_LOSS,LOW,42,4914,CLOSED
NE001836,2026-06-03,Bhopal,CONGESTION,MEDIUM,265,2413,CLOSED
NE001837,2026-06-10,Thane,OUTAGE,LOW,156,484,CLOSED
NE001838,2026-03-22,Indore,OUTAGE,MEDIUM,283,261,IN_PROGRESS
NE001839,2025-12-30,Thane,LOW_SIGNAL,LOW,260,4588,RESOLVED
NE001840,2026-01-28,Pune,PACKET_LOSS,MEDIUM,116,420,OPEN
NE001841,2025-11-07,Pune,LOW_SIGNAL,LOW,187,435,OPEN
NE001842,2025-10-23,Bhopal,LOW_SIGNAL,CRITICAL,223,1771,CLOSED
NE001843,2025-10-20,Pune,PACKET_LOSS,MEDIUM,233,4706,RESOLVED
NE001844,2026-04-14,Pune,LOW_SIGNAL,HIGH,95,826,IN_PROGRESS
NE001845,2026-08-24,Nashik,OUTAGE,CRITICAL,105,899,RESOLVED
NE001846,2025-10-22,Bhopal,PACKET_LOSS,MEDIUM,230,1821,RESOLVED
NE001847,2026-01-13,Thane,OUTAGE,HIGH,211,4130,CLOSED
NE001848,2025-11-03,Thane,OUTAGE,CRITICAL,58,4949,IN_PROGRESS
NE001849,2025-12-18,Mumbai,HIGH_LATENCY,MEDIUM,118,345,CLOSED
NE001850,2026-01-19,Indore,PACKET_LOSS,CRITICAL,12,2991,RESOLVED
NE001851,2026-08-31,Nashik,PACKET_LOSS,MEDIUM,59,87,OPEN
NE001852,2026-06-30,Pune,PACKET_LOSS,HIGH,250,4621,OPEN
NE001853,2025-12-17,Bhopal,PACKET_LOSS,MEDIUM,241,4818,OPEN
NE001854,2026-07-04,Indore,OUTAGE,HIGH,284,3772,RESOLVED
NE001855,2025-11-17,Indore,LOW_SIGNAL,HIGH,20,607,RESOLVED
NE001856,2026-08-04,Bhopal,LOW_SIGNAL,LOW,90,1564,CLOSED
NE001857,2025-12-06,Mumbai,PACKET_LOSS,MEDIUM,194,3355,RESOLVED
NE001858,2026-04-25,Bhopal,HIGH_LATENCY,LOW,192,1241,OPEN
NE001859,2025-10-30,Nagpur,CONGESTION,MEDIUM,38,507,OPEN
NE001860,2026-09-09,Nagpur,PACKET_LOSS,MEDIUM,300,2141,OPEN
NE001861,2025-10-13,Mumbai,OUTAGE,CRITICAL,262,3318,CLOSED
NE001862,2025-10-26,Mumbai,CONGESTION,HIGH,255,4898,CLOSED
NE001863,2025-10-20,Mumbai,LOW_SIGNAL,HIGH,278,3001,OPEN
NE001864,2026-09-14,Thane,HIGH_LATENCY,CRITICAL,24,4363,CLOSED
NE001865,2025-10-20,Nagpur,CONGESTION,MEDIUM,174,1504,RESOLVED
NE001866,2025-11-09,Nashik,PACKET_LOSS,HIGH,143,139,RESOLVED
NE001867,2026-08-04,Bhopal,CONGESTION,MEDIUM,287,3358,RESOLVED
NE001868,2025-11-23,Thane,CONGESTION,HIGH,273,2727,CLOSED
NE001869,2026-03-08,Pune,HIGH_LATENCY,MEDIUM,121,4470,IN_PROGRESS
NE001870,2025-10-07,Nashik,HIGH_LATENCY,CRITICAL,169,4920,CLOSED
NE001871,2026-08-30,Bhopal,LOW_SIGNAL,CRITICAL,101,1779,IN_PROGRESS
NE001872,2026-01-01,Thane,OUTAGE,MEDIUM,153,4322,OPEN
NE001873,2026-02-27,Nagpur,PACKET_LOSS,MEDIUM,225,2785,RESOLVED
NE001874,2026-08-05,Nashik,OUTAGE,MEDIUM,38,1497,CLOSED
NE001875,2026-03-23,Nagpur,OUTAGE,LOW,192,86,IN_PROGRESS
NE001876,2026-05-20,Pune,HIGH_LATENCY,HIGH,88,1055,CLOSED
NE001877,2026-03-16,Pune,PACKET_LOSS,CRITICAL,140,2904,CLOSED
NE001878,2025-09-23,Nagpur,HIGH_LATENCY,MEDIUM,114,528,CLOSED
NE001879,2026-03-23,Pune,LOW_SIGNAL,MEDIUM,100,1306,OPEN
NE001880,2026-06-15,Nashik,PACKET_LOSS,CRITICAL,172,2456,CLOSED
NE001881,2026-09-08,Nashik,PACKET_LOSS,LOW,22,455,OPEN
NE001882,2026-01-29,Nagpur,CONGESTION,CRITICAL,5,1290,IN_PROGRESS
NE001883,2026-02-12,Thane,LOW_SIGNAL,MEDIUM,28,366,OPEN
NE001884,2025-10-12,Bhopal,PACKET_LOSS,LOW,226,1374,IN_PROGRESS
NE001885,2026-06-07,Bhopal,OUTAGE,CRITICAL,110,3533,RESOLVED
NE001886,2026-09-05,Bhopal,PACKET_LOSS,MEDIUM,274,4580,OPEN
NE001887,2026-09-19,Mumbai,HIGH_LATENCY,LOW,234,1140,CLOSED
NE001888,2025-10-22,Indore,CONGESTION,HIGH,159,2081,OPEN
NE001889,2025-10-18,Thane,OUTAGE,CRITICAL,205,2764,IN_PROGRESS
NE001890,2026-01-02,Pune,PACKET_LOSS,MEDIUM,260,2321,OPEN
NE001891,2026-03-27,Nagpur,LOW_SIGNAL,HIGH,200,1749,RESOLVED
NE001892,2025-10-31,Mumbai,OUTAGE,MEDIUM,36,3024,OPEN
NE001893,2026-01-18,Mumbai,LOW_SIGNAL,MEDIUM,29,1726,OPEN
NE001894,2026-09-19,Nagpur,OUTAGE,MEDIUM,127,1447,RESOLVED
NE001895,2025-11-02,Pune,HIGH_LATENCY,LOW,101,1697,OPEN
NE001896,2026-03-16,Nagpur,CONGESTION,MEDIUM,171,1568,RESOLVED
NE001897,2026-07-03,Nashik,HIGH_LATENCY,HIGH,89,2760,RESOLVED
NE001898,2025-10-01,Nashik,HIGH_LATENCY,HIGH,161,2117,RESOLVED
NE001899,2025-10-08,Pune,CONGESTION,MEDIUM,52,2779,IN_PROGRESS
NE001900,2026-09-17,Thane,OUTAGE,MEDIUM,148,3970,IN_PROGRESS
NE001901,2026-08-06,Mumbai,PACKET_LOSS,LOW,155,1673,OPEN
NE001902,2025-11-10,Mumbai,LOW_SIGNAL,HIGH,208,52,CLOSED
NE001903,2026-06-04,Nagpur,PACKET_LOSS,CRITICAL,273,3314,RESOLVED
NE001904,2026-06-23,Indore,OUTAGE,LOW,198,3768,RESOLVED
NE001905,2026-03-11,Pune,PACKET_LOSS,HIGH,224,2808,OPEN
NE001906,2026-08-21,Pune,PACKET_LOSS,MEDIUM,53,1178,CLOSED
NE001907,2025-10-18,Bhopal,HIGH_LATENCY,LOW,290,4375,IN_PROGRESS
NE001908,2025-09-30,Mumbai,LOW_SIGNAL,MEDIUM,248,4337,IN_PROGRESS
NE001909,2026-01-17,Bhopal,LOW_SIGNAL,MEDIUM,273,4726,IN_PROGRESS
NE001910,2026-03-09,Pune,OUTAGE,MEDIUM,102,2730,RESOLVED
NE001911,2026-08-11,Indore,OUTAGE,HIGH,274,2463,CLOSED
NE001912,2025-11-18,Nashik,OUTAGE,MEDIUM,268,4394,OPEN
NE001913,2025-10-17,Bhopal,OUTAGE,HIGH,85,4189,RESOLVED
NE001914,2026-09-08,Mumbai,LOW_SIGNAL,MEDIUM,185,571,CLOSED
NE001915,2026-07-20,Bhopal,OUTAGE,LOW,208,3491,IN_PROGRESS
NE001916,2026-05-07,Nagpur,PACKET_LOSS,MEDIUM,27,2434,CLOSED
NE001917,2026-06-05,Pune,CONGESTION,CRITICAL,36,4507,CLOSED
NE001918,2026-02-19,Pune,CONGESTION,MEDIUM,121,3753,IN_PROGRESS
NE001919,2026-06-23,Mumbai,PACKET_LOSS,MEDIUM,28,27,IN_PROGRESS
NE001920,2026-05-04,Mumbai,CONGESTION,HIGH,223,1169,OPEN
NE001921,2026-03-21,Nashik,OUTAGE,MEDIUM,292,1202,IN_PROGRESS
NE001922,2026-09-04,Indore,PACKET_LOSS,HIGH,183,4431,OPEN
NE001923,2025-12-28,Thane,PACKET_LOSS,MEDIUM,196,1990,CLOSED
NE001924,2026-06-23,Bhopal,PACKET_LOSS,HIGH,245,1625,CLOSED
NE001925,2026-08-15,Indore,PACKET_LOSS,CRITICAL,197,995,RESOLVED
NE001926,2026-06-13,Indore,HIGH_LATENCY,MEDIUM,282,2693,RESOLVED
NE001927,2026-08-08,Pune,CONGESTION,MEDIUM,37,667,RESOLVED
NE001928,2026-07-01,Indore,LOW_SIGNAL,MEDIUM,37,3814,OPEN
NE001929,2025-10-23,Indore,HIGH_LATENCY,MEDIUM,192,256,IN_PROGRESS
NE001930,2026-09-10,Nagpur,PACKET_LOSS,HIGH,150,2399,CLOSED
NE001931,2025-12-21,Bhopal,CONGESTION,MEDIUM,40,801,OPEN
NE001932,2026-04-27,Nagpur,LOW_SIGNAL,MEDIUM,129,1917,IN_PROGRESS
NE001933,2025-10-12,Bhopal,LOW_SIGNAL,MEDIUM,30,3965,CLOSED
NE001934,2026-06-12,Nashik,LOW_SIGNAL,HIGH,67,4235,OPEN
NE001935,2026-07-12,Indore,LOW_SIGNAL,MEDIUM,270,1778,CLOSED
NE001936,2026-03-07,Mumbai,LOW_SIGNAL,MEDIUM,299,1888,IN_PROGRESS
NE001937,2026-09-01,Thane,PACKET_LOSS,CRITICAL,65,1706,IN_PROGRESS
NE001938,2026-08-26,Pune,CONGESTION,LOW,34,1040,RESOLVED
NE001939,2026-07-19,Nagpur,HIGH_LATENCY,LOW,124,3977,RESOLVED
NE001940,2026-02-12,Mumbai,PACKET_LOSS,MEDIUM,144,2367,IN_PROGRESS
NE001941,2025-10-18,Bhopal,LOW_SIGNAL,MEDIUM,7,697,RESOLVED
NE001942,2026-01-06,Indore,LOW_SIGNAL,MEDIUM,262,681,CLOSED
NE001943,2026-05-18,Nashik,PACKET_LOSS,MEDIUM,177,731,RESOLVED
NE001944,2026-03-21,Thane,LOW_SIGNAL,CRITICAL,5,2130,IN_PROGRESS
NE001945,2026-07-24,Thane,CONGESTION,CRITICAL,84,3083,RESOLVED
NE001946,2026-04-02,Mumbai,PACKET_LOSS,MEDIUM,38,3729,IN_PROGRESS
NE001947,2026-08-22,Thane,HIGH_LATENCY,MEDIUM,84,1091,CLOSED
NE001948,2026-01-18,Indore,LOW_SIGNAL,LOW,294,3361,IN_PROGRESS
NE001949,2026-05-04,Nagpur,LOW_SIGNAL,LOW,227,420,CLOSED
NE001950,2026-03-29,Indore,PACKET_LOSS,MEDIUM,197,2202,CLOSED
NE001951,2026-05-19,Mumbai,LOW_SIGNAL,HIGH,259,1596,CLOSED
NE001952,2026-05-19,Thane,LOW_SIGNAL,LOW,75,2569,IN_PROGRESS
NE001953,2026-08-06,Nashik,PACKET_LOSS,HIGH,232,3511,IN_PROGRESS
NE001954,2025-12-12,Pune,HIGH_LATENCY,CRITICAL,264,1160,IN_PROGRESS
NE001955,2026-04-11,Indore,OUTAGE,CRITICAL,208,2834,RESOLVED
NE001956,2026-01-05,Mumbai,LOW_SIGNAL,MEDIUM,279,1277,OPEN
NE001957,2026-02-23,Mumbai,LOW_SIGNAL,CRITICAL,97,3814,OPEN
NE001958,2026-05-27,Nagpur,CONGESTION,CRITICAL,196,3385,RESOLVED
NE001959,2026-02-19,Mumbai,PACKET_LOSS,HIGH,7,1988,OPEN
NE001960,2026-01-16,Thane,PACKET_LOSS,HIGH,150,1836,IN_PROGRESS
NE001961,2026-06-02,Pune,CONGESTION,LOW,232,4156,IN_PROGRESS
NE001962,2026-05-26,Nagpur,CONGESTION,MEDIUM,272,3476,IN_PROGRESS
NE001963,2026-03-24,Indore,HIGH_LATENCY,MEDIUM,136,818,RESOLVED
NE001964,2026-06-26,Pune,PACKET_LOSS,LOW,35,801,RESOLVED
NE001965,2025-12-11,Thane,CONGESTION,CRITICAL,131,3280,RESOLVED
NE001966,2026-06-01,Thane,PACKET_LOSS,MEDIUM,215,1656,CLOSED
NE001967,2025-11-21,Thane,LOW_SIGNAL,LOW,161,2913,OPEN
NE001968,2026-05-18,Indore,PACKET_LOSS,HIGH,259,692,IN_PROGRESS
NE001969,2026-02-08,Bhopal,HIGH_LATENCY,LOW,179,120,RESOLVED
NE001970,2026-08-25,Nashik,PACKET_LOSS,CRITICAL,247,710,OPEN
NE001971,2026-07-15,Nashik,CONGESTION,MEDIUM,108,518,OPEN
NE001972,2025-10-25,Bhopal,HIGH_LATENCY,HIGH,221,1111,IN_PROGRESS
NE001973,2026-05-28,Nashik,PACKET_LOSS,MEDIUM,290,3309,IN_PROGRESS
NE001974,2026-04-21,Thane,PACKET_LOSS,LOW,175,3709,RESOLVED
NE001975,2026-01-05,Indore,CONGESTION,MEDIUM,255,2960,IN_PROGRESS
NE001976,2025-10-06,Pune,HIGH_LATENCY,MEDIUM,21,2766,RESOLVED
NE001977,2026-03-09,Thane,PACKET_LOSS,LOW,270,4392,RESOLVED
NE001978,2026-05-21,Mumbai,CONGESTION,MEDIUM,200,4205,OPEN
NE001979,2025-11-30,Nashik,OUTAGE,CRITICAL,29,2046,CLOSED
NE001980,2026-06-19,Thane,LOW_SIGNAL,MEDIUM,145,1441,OPEN
NE001981,2026-08-17,Nagpur,PACKET_LOSS,MEDIUM,275,2200,RESOLVED
NE001982,2026-05-07,Nagpur,HIGH_LATENCY,MEDIUM,170,4134,IN_PROGRESS
NE001983,2026-07-27,Nashik,PACKET_LOSS,HIGH,178,120,OPEN
NE001984,2025-10-08,Mumbai,CONGESTION,CRITICAL,173,1411,CLOSED
NE001985,2026-05-07,Nagpur,OUTAGE,HIGH,33,2081,OPEN
NE001986,2026-05-15,Thane,CONGESTION,MEDIUM,97,3026,RESOLVED
NE001987,2025-10-02,Indore,PACKET_LOSS,CRITICAL,51,806,RESOLVED
NE001988,2026-04-17,Bhopal,OUTAGE,LOW,125,3540,IN_PROGRESS
NE001989,2026-03-27,Nagpur,OUTAGE,MEDIUM,158,1517,OPEN
NE001990,2026-03-12,Pune,CONGESTION,MEDIUM,243,4533,OPEN
NE001991,2026-07-07,Nashik,LOW_SIGNAL,MEDIUM,296,462,RESOLVED
NE001992,2026-04-29,Nashik,LOW_SIGNAL,LOW,250,4174,IN_PROGRESS
NE001993,2025-11-30,Pune,CONGESTION,CRITICAL,35,4684,OPEN
NE001994,2025-10-25,Mumbai,OUTAGE,HIGH,69,1364,OPEN
NE001995,2025-10-16,Thane,OUTAGE,MEDIUM,108,1326,IN_PROGRESS
NE001996,2026-02-05,Nagpur,OUTAGE,HIGH,245,3848,IN_PROGRESS
NE001997,2025-11-28,Bhopal,OUTAGE,MEDIUM,165,1982,IN_PROGRESS
NE001998,2026-04-16,Nagpur,PACKET_LOSS,MEDIUM,15,4344,RESOLVED
NE001999,2025-12-21,Nagpur,OUTAGE,CRITICAL,95,2315,IN_PROGRESS
NE002000,2026-05-03,Mumbai,PACKET_LOSS,CRITICAL,56,1824,CLOSED
NE002001,2026-04-24,Nashik,OUTAGE,CRITICAL,115,2620,OPEN
NE002002,2026-03-07,Bhopal,HIGH_LATENCY,LOW,182,387,IN_PROGRESS
NE002003,2025-11-25,Nashik,CONGESTION,HIGH,91,1414,CLOSED
NE002004,2026-04-13,Bhopal,LOW_SIGNAL,HIGH,131,2218,RESOLVED
NE002005,2025-10-03,Thane,HIGH_LATENCY,MEDIUM,180,2185,CLOSED
NE002006,2025-11-16,Nashik,PACKET_LOSS,MEDIUM,230,2532,OPEN
NE002007,2026-06-30,Nashik,LOW_SIGNAL,CRITICAL,152,474,IN_PROGRESS
NE002008,2026-04-20,Nagpur,CONGESTION,HIGH,253,2962,RESOLVED
NE002009,2025-12-08,Bhopal,LOW_SIGNAL,LOW,33,2487,CLOSED
NE002010,2026-01-17,Nagpur,HIGH_LATENCY,MEDIUM,206,3838,RESOLVED
NE002011,2026-07-19,Nagpur,CONGESTION,MEDIUM,252,2224,CLOSED
NE002012,2026-01-21,Indore,HIGH_LATENCY,CRITICAL,25,973,CLOSED
NE002013,2025-11-11,Mumbai,PACKET_LOSS,MEDIUM,121,4650,IN_PROGRESS
NE002014,2026-02-08,Thane,CONGESTION,MEDIUM,65,4336,OPEN
NE002015,2025-10-07,Nagpur,PACKET_LOSS,LOW,215,129,OPEN
NE002016,2026-03-23,Thane,PACKET_LOSS,LOW,202,890,RESOLVED
NE002017,2026-06-10,Nashik,PACKET_LOSS,MEDIUM,118,113,IN_PROGRESS
NE002018,2026-01-07,Bhopal,OUTAGE,LOW,51,2137,RESOLVED
NE002019,2026-02-27,Bhopal,OUTAGE,MEDIUM,109,589,RESOLVED
NE002020,2025-11-29,Thane,OUTAGE,MEDIUM,140,811,OPEN
NE002021,2026-05-18,Thane,OUTAGE,MEDIUM,173,3032,OPEN
NE002022,2026-09-20,Bhopal,OUTAGE,HIGH,237,4161,RESOLVED
NE002023,2026-05-09,Indore,CONGESTION,MEDIUM,124,1760,IN_PROGRESS
NE002024,2025-11-04,Indore,HIGH_LATENCY,HIGH,226,2446,OPEN
NE002025,2026-09-13,Thane,PACKET_LOSS,MEDIUM,122,4446,OPEN
NE002026,2025-11-21,Mumbai,PACKET_LOSS,LOW,23,544,OPEN
NE002027,2026-08-16,Pune,PACKET_LOSS,MEDIUM,121,497,IN_PROGRESS
NE002028,2025-11-10,Thane,CONGESTION,CRITICAL,91,4927,CLOSED
NE002029,2026-01-25,Mumbai,PACKET_LOSS,HIGH,138,756,RESOLVED
NE002030,2026-01-01,Nagpur,OUTAGE,LOW,77,1314,CLOSED
NE002031,2026-06-10,Indore,HIGH_LATENCY,HIGH,295,4015,IN_PROGRESS
NE002032,2026-05-18,Nagpur,OUTAGE,LOW,179,4857,OPEN
NE002033,2026-01-17,Indore,PACKET_LOSS,CRITICAL,212,4572,OPEN
NE002034,2026-06-30,Nashik,LOW_SIGNAL,CRITICAL,223,1422,CLOSED
NE002035,2025-12-24,Thane,PACKET_LOSS,CRITICAL,260,3517,IN_PROGRESS
NE002036,2025-12-14,Bhopal,PACKET_LOSS,MEDIUM,232,4833,IN_PROGRESS
NE002037,2025-10-24,Pune,HIGH_LATENCY,MEDIUM,207,251,CLOSED
NE002038,2025-12-01,Mumbai,LOW_SIGNAL,MEDIUM,84,2713,OPEN
NE002039,2026-02-07,Indore,HIGH_LATENCY,CRITICAL,91,1078,IN_PROGRESS
NE002040,2026-07-18,Pune,PACKET_LOSS,HIGH,128,2869,RESOLVED
NE002041,2026-07-19,Indore,LOW_SIGNAL,CRITICAL,94,3915,CLOSED
NE002042,2026-03-18,Bhopal,PACKET_LOSS,MEDIUM,48,4624,IN_PROGRESS
NE002043,2026-03-11,Thane,LOW_SIGNAL,MEDIUM,182,2115,IN_PROGRESS
NE002044,2026-04-25,Thane,CONGESTION,MEDIUM,174,416,OPEN
NE002045,2026-07-30,Thane,CONGESTION,MEDIUM,141,2877,RESOLVED
NE002046,2026-04-03,Indore,CONGESTION,CRITICAL,241,4910,IN_PROGRESS
NE002047,2026-03-21,Pune,CONGESTION,MEDIUM,261,328,IN_PROGRESS
NE002048,2026-01-05,Bhopal,LOW_SIGNAL,CRITICAL,135,614,RESOLVED
NE002049,2026-08-27,Pune,OUTAGE,CRITICAL,284,1928,RESOLVED
NE002050,2026-09-04,Bhopal,LOW_SIGNAL,LOW,17,3464,IN_PROGRESS
NE002051,2026-02-10,Mumbai,HIGH_LATENCY,LOW,96,3636,OPEN
NE002052,2026-04-02,Nashik,PACKET_LOSS,CRITICAL,24,2681,IN_PROGRESS
NE002053,2026-09-13,Bhopal,HIGH_LATENCY,MEDIUM,78,2584,OPEN
NE002054,2025-10-30,Bhopal,LOW_SIGNAL,MEDIUM,99,2327,CLOSED
NE002055,2026-04-16,Nashik,OUTAGE,CRITICAL,261,632,RESOLVED
NE002056,2026-03-22,Pune,OUTAGE,MEDIUM,12,3114,RESOLVED
NE002057,2025-10-22,Bhopal,CONGESTION,CRITICAL,99,1393,IN_PROGRESS
NE002058,2025-11-04,Indore,OUTAGE,CRITICAL,221,3835,OPEN
NE002059,2025-12-30,Nagpur,HIGH_LATENCY,MEDIUM,60,1597,CLOSED
NE002060,2026-06-18,Thane,CONGESTION,MEDIUM,258,1044,CLOSED
NE002061,2026-04-12,Pune,LOW_SIGNAL,LOW,33,2429,CLOSED
NE002062,2025-11-22,Nashik,CONGESTION,CRITICAL,235,1998,CLOSED
NE002063,2026-07-22,Mumbai,OUTAGE,MEDIUM,63,2823,CLOSED
NE002064,2026-05-03,Indore,PACKET_LOSS,HIGH,154,4775,CLOSED
NE002065,2025-11-18,Thane,LOW_SIGNAL,HIGH,47,4794,CLOSED
NE002066,2025-11-21,Nashik,PACKET_LOSS,HIGH,250,4257,OPEN
NE002067,2025-10-07,Bhopal,HIGH_LATENCY,MEDIUM,17,4628,RESOLVED
NE002068,2026-03-18,Thane,PACKET_LOSS,CRITICAL,289,2843,IN_PROGRESS
NE002069,2025-10-20,Mumbai,HIGH_LATENCY,MEDIUM,41,3062,OPEN
NE002070,2026-06-12,Thane,CONGESTION,HIGH,142,1039,CLOSED
NE002071,2026-01-27,Mumbai,HIGH_LATENCY,MEDIUM,284,27,RESOLVED
NE002072,2026-09-11,Pune,OUTAGE,MEDIUM,259,1520,IN_PROGRESS
NE002073,2026-01-14,Bhopal,OUTAGE,CRITICAL,20,2858,CLOSED
NE002074,2026-03-13,Thane,HIGH_LATENCY,HIGH,11,3921,IN_PROGRESS
NE002075,2026-05-07,Mumbai,OUTAGE,MEDIUM,150,2438,IN_PROGRESS
NE002076,2025-12-09,Nagpur,LOW_SIGNAL,MEDIUM,218,804,OPEN
NE002077,2026-08-24,Nagpur,LOW_SIGNAL,MEDIUM,130,2343,IN_PROGRESS
NE002078,2026-09-08,Mumbai,OUTAGE,MEDIUM,25,13,CLOSED
NE002079,2025-12-14,Indore,PACKET_LOSS,MEDIUM,86,194,IN_PROGRESS
NE002080,2026-09-16,Nagpur,CONGESTION,MEDIUM,128,2059,RESOLVED
NE002081,2026-07-28,Indore,OUTAGE,CRITICAL,195,3901,RESOLVED
NE002082,2026-01-01,Indore,HIGH_LATENCY,CRITICAL,80,1888,RESOLVED
NE002083,2026-04-03,Nashik,LOW_SIGNAL,MEDIUM,247,3689,CLOSED
NE002084,2026-01-26,Nagpur,PACKET_LOSS,MEDIUM,190,3337,OPEN
NE002085,2026-08-23,Thane,HIGH_LATENCY,MEDIUM,230,1205,OPEN
NE002086,2026-05-09,Pune,LOW_SIGNAL,CRITICAL,69,4429,RESOLVED
NE002087,2026-04-10,Pune,HIGH_LATENCY,MEDIUM,84,1316,OPEN
NE002088,2026-07-30,Indore,HIGH_LATENCY,MEDIUM,233,1115,OPEN
NE002089,2026-04-13,Pune,HIGH_LATENCY,MEDIUM,210,220,RESOLVED
NE002090,2026-05-31,Pune,OUTAGE,MEDIUM,191,3734,IN_PROGRESS
NE002091,2025-11-16,Mumbai,HIGH_LATENCY,CRITICAL,127,4873,CLOSED
NE002092,2025-12-28,Nashik,PACKET_LOSS,LOW,14,589,CLOSED
NE002093,2026-09-20,Nashik,PACKET_LOSS,MEDIUM,177,2959,CLOSED
NE002094,2026-04-07,Thane,LOW_SIGNAL,MEDIUM,170,3385,IN_PROGRESS
NE002095,2026-04-21,Bhopal,CONGESTION,CRITICAL,203,751,IN_PROGRESS
NE002096,2026-09-19,Nagpur,OUTAGE,HIGH,185,4861,CLOSED
NE002097,2026-07-09,Indore,CONGESTION,HIGH,221,2302,RESOLVED
NE002098,2026-04-17,Nashik,PACKET_LOSS,HIGH,232,1437,IN_PROGRESS
NE002099,2026-03-14,Bhopal,LOW_SIGNAL,MEDIUM,169,2038,OPEN
NE002100,2025-11-15,Nashik,LOW_SIGNAL,HIGH,291,2874,CLOSED
NE002101,2026-02-02,Nagpur,OUTAGE,HIGH,170,1102,OPEN
NE002102,2026-07-10,Pune,OUTAGE,HIGH,45,611,OPEN
NE002103,2026-02-10,Nagpur,HIGH_LATENCY,HIGH,278,3529,CLOSED
NE002104,2026-05-28,Indore,PACKET_LOSS,MEDIUM,41,2611,OPEN
NE002105,2025-11-16,Mumbai,LOW_SIGNAL,CRITICAL,64,1566,OPEN
NE002106,2025-11-11,Nashik,PACKET_LOSS,LOW,94,1606,CLOSED
NE002107,2026-02-20,Indore,LOW_SIGNAL,CRITICAL,224,3829,CLOSED
NE002108,2026-08-18,Thane,OUTAGE,LOW,110,1476,CLOSED
NE002109,2026-05-22,Thane,PACKET_LOSS,MEDIUM,64,3150,RESOLVED
NE002110,2025-09-26,Mumbai,CONGESTION,MEDIUM,29,4315,OPEN
NE002111,2026-06-15,Nagpur,PACKET_LOSS,CRITICAL,18,4544,RESOLVED
NE002112,2026-06-18,Pune,LOW_SIGNAL,HIGH,11,1728,IN_PROGRESS
NE002113,2026-03-01,Mumbai,HIGH_LATENCY,LOW,226,1872,IN_PROGRESS
NE002114,2026-02-05,Mumbai,HIGH_LATENCY,CRITICAL,156,2516,OPEN
NE002115,2026-04-03,Nashik,OUTAGE,LOW,40,4022,CLOSED
NE002116,2026-06-24,Pune,LOW_SIGNAL,MEDIUM,22,810,CLOSED
NE002117,2026-08-29,Nagpur,LOW_SIGNAL,MEDIUM,27,3375,CLOSED
NE002118,2025-12-09,Nashik,CONGESTION,MEDIUM,277,1298,RESOLVED
NE002119,2025-10-02,Bhopal,CONGESTION,LOW,22,1610,OPEN
NE002120,2026-01-23,Nagpur,LOW_SIGNAL,HIGH,28,1473,IN_PROGRESS
NE002121,2026-09-11,Mumbai,CONGESTION,CRITICAL,205,344,OPEN
NE002122,2026-07-10,Indore,LOW_SIGNAL,HIGH,254,955,OPEN
NE002123,2026-01-25,Pune,OUTAGE,MEDIUM,30,711,OPEN
NE002124,2026-06-23,Thane,HIGH_LATENCY,LOW,59,443,RESOLVED
NE002125,2026-07-28,Thane,CONGESTION,LOW,230,695,RESOLVED
NE002126,2026-02-20,Mumbai,HIGH_LATENCY,CRITICAL,128,808,RESOLVED
NE002127,2026-09-22,Pune,LOW_SIGNAL,MEDIUM,14,593,OPEN
NE002128,2026-06-14,Pune,OUTAGE,LOW,265,4708,CLOSED
NE002129,2025-11-28,Mumbai,OUTAGE,MEDIUM,69,3128,CLOSED
NE002130,2026-05-06,Thane,CONGESTION,MEDIUM,57,4922,CLOSED
NE002131,2026-02-24,Pune,LOW_SIGNAL,MEDIUM,60,2250,IN_PROGRESS
