usage_id,customer_id,usage_date,data_used_gb,voice_minutes,sms_count
U012035,C000895,2026-01-17,1.56,82,76
U012036,C000234,2026-07-14,3.94,192,95
U012037,C000023,2025-12-02,4.05,239,2
U012038,C000684,2026-01-09,3.45,42,22
U012039,C000589,2026-05-01,0.9,95,43
U012040,C000822,2025-12-14,3.43,111,30
U012041,C000788,2025-12-26,0.4,204,33
U012042,C000123,2025-10-20,1.43,139,22
U012043,C000595,2025-09-28,2.9,200,38
U012044,C000725,2026-06-12,2.56,248,69
U012045,C000623,2026-06-14,1.45,10,54
U012046,C000763,2025-12-11,4.7,248,1
U012047,C000803,2026-06-22,1.38,59,46
U012048,C000729,2026-05-06,2.8,221,55
U012049,C000976,2026-01-09,3.19,14,55
U012050,C000149,2026-04-13,3.54,135,92
U012051,C000624,2026-05-17,2.58,295,71
U012052,C000581,2026-03-30,0.67,100,31
U012053,C000015,2026-05-24,2.96,150,32
U012054,C000400,2025-12-10,0.71,183,11
U012055,C000346,2026-04-09,2.54,238,41
U012056,C000958,2025-12-17,1.11,203,31
U012057,C000878,2025-11-08,3.22,14,11
U012058,C000079,2026-09-02,3.69,85,70
U012059,C000043,2025-12-22,0.92,27,35
U012060,C000723,2026-04-04,1.36,42,20
U012061,C000656,2026-03-09,3.74,294,82
U012062,C000392,2026-08-30,2.2,297,74
U012063,C000363,2026-01-23,2.57,216,78
U012064,C000549,2026-05-01,3.46,192,42
U012065,C000467,2025-09-23,3.4,104,87
U012066,C000765,2026-02-08,2.81,26,55
U012067,C000887,2026-04-07,1.39,221,83
U012068,C000340,2026-08-28,2.92,269,97
U012069,C000497,2026-01-10,4.56,15,22
U012070,C000712,2026-06-02,1.1,75,35
U012071,C000653,2025-11-08,4.86,221,12
U012072,C000730,2026-06-12,3.81,188,24
U012073,C000946,2026-08-31,4.62,235,79
U012074,C000611,2025-10-18,4.26,20,94
U012075,C000975,2025-11-28,2.97,244,76
U012076,C000308,2026-02-19,4.12,280,77
U012077,C000294,2026-03-17,2.69,33,60
U012078,C000436,2026-03-10,4.24,30,44
U012079,C000445,2026-08-10,3.2,289,43
U012080,C000877,2026-02-21,3.73,113,22
U012081,C000264,2026-09-08,4.88,221,10
U012082,C000998,2026-01-05,1.81,257,79
U012083,C000414,2026-02-20,4.52,292,16
U012084,C000387,2026-05-22,0.2,49,50
U012085,C000429,2026-09-09,0.15,228,76
U012086,C000901,2026-06-20,3.64,42,90
U012087,C000156,2025-09-30,0.19,99,84
U012088,C000188,2026-05-10,3.53,114,53
U012089,C000050,2026-08-06,2.6,232,72
U012090,C000031,2026-02-25,3.52,95,30
U012091,C000785,2026-04-12,0.77,149,25
U012092,C000262,2026-05-24,4.1,200,93
U012093,C000374,2026-03-19,4.29,296,28
U012094,C000701,2026-03-07,0.66,48,0
U012095,C000617,2026-03-04,4.13,131,72
U012096,C000782,2026-05-31,2.17,279,81
U012097,C000771,2026-03-04,2.34,127,23
U012098,C000696,2026-01-13,3.51,262,23
U012099,C000157,2026-03-15,3.34,194,63
U012100,C000270,2026-06-14,3.14,2,69
U012101,C000275,2026-04-04,4.19,283,83
U012102,C000437,2026-01-03,0.65,216,9
U012103,C000537,2026-01-22,2.62,150,45
U012104,C000895,2025-10-05,3.85,261,10
U012105,C000748,2026-08-20,3.31,80,2
U012106,C000047,2026-01-06,4.59,251,20
U012107,C000549,2025-12-22,1.7,221,13
U012108,C000440,2025-10-24,0.81,178,37
U012109,C000401,2026-03-25,1.52,29,54
U012110,C000123,2025-12-23,1.9,283,22
U012111,C000361,2026-02-19,4.41,204,12
U012112,C000731,2025-11-13,4.87,246,53
U012113,C000351,2026-02-19,2.46,152,86
U012114,C000170,2026-04-01,0.73,219,19
U012115,C000086,2026-09-18,1.85,52,79
U012116,C000518,2026-03-24,2.96,12,27
U012117,C000103,2025-11-17,2.3,260,23
U012118,C000378,2025-09-27,3.64,211,60
U012119,C000197,2025-12-26,3.43,163,75
U012120,C000486,2025-10-04,0.82,266,62
U012121,C000255,2025-11-04,4.22,25,52
U012122,C000360,2026-07-27,5.0,96,26
U012123,C000934,2026-09-19,0.46,292,44
U012124,C000025,2026-07-02,2.9,190,99
U012125,C000213,2025-11-15,0.32,65,100
U012126,C000030,2025-11-27,0.79,75,68
U012127,C000129,2026-07-26,1.2,106,16
U012128,C000910,2026-04-01,2.66,26,47
U012129,C000905,2026-08-05,3.13,72,22
U012130,C000490,2025-11-16,1.8,34,22
U012131,C000320,2025-10-13,3.43,268,77
U012132,C000393,2025-10-27,2.48,258,20
U012133,C000641,2026-05-02,1.32,40,92
U012134,C000466,2025-12-29,2.39,91,72
U012135,C000878,2025-10-19,4.54,162,17
U012136,C000778,2026-03-25,4.09,221,10
U012137,C000290,2026-03-01,0.66,7,4
U012138,C000552,2026-05-21,4.87,39,22
U012139,C000267,2026-02-26,3.33,125,66
U012140,C000515,2026-02-04,0.21,214,12
U012141,C000941,2026-01-29,2.45,279,70
U012142,C000028,2026-04-14,2.51,72,60
U012143,C000291,2026-04-16,2.93,257,25
U012144,C000435,2025-10-15,4.29,65,99
U012145,C000076,2026-01-12,3.72,77,25
U012146,C000126,2026-03-18,3.36,178,21
U012147,C000765,2026-02-20,4.04,13,1
U012148,C000253,2026-01-03,0.75,74,53
U012149,C000790,2025-11-25,4.49,85,1
U012150,C000665,2025-10-03,0.44,121,22
U012151,C000412,2025-10-11,3.98,163,53
U012152,C000383,2026-02-16,3.47,239,90
U012153,C000298,2025-12-20,1.21,21,98
U012154,C000251,2025-12-14,2.57,291,28
U012155,C000413,2026-02-08,1.98,130,28
U012156,C000841,2025-11-26,0.31,119,97
U012157,C000127,2026-08-05,3.3,164,81
U012158,C000951,2026-07-19,0.28,205,63
U012159,C000973,2026-05-15,0.5,219,20
U012160,C000364,2026-05-31,3.25,225,28
U012161,C000723,2026-04-04,4.28,102,7
U012162,C000195,2026-07-29,0.9,82,36
U012163,C000444,2025-09-23,3.91,108,5
U012164,C000530,2026-09-17,1.27,89,18
U012165,C000710,2025-10-07,2.1,57,30
U012166,C000495,2026-05-10,1.92,90,76
U012167,C000700,2026-09-09,2.3,217,51
U012168,C000347,2026-03-26,1.03,72,43
U012169,C000831,2026-08-19,4.46,138,5
U012170,C000239,2025-11-07,3.4,144,17
U012171,C000421,2026-07-24,3.54,109,37
U012172,C000587,2025-12-24,0.28,62,14
U012173,C000267,2026-02-17,3.47,116,92
U012174,C000818,2026-06-20,0.59,77,66
U012175,C000369,2026-03-27,1.93,263,12
U012176,C000160,2025-10-20,3.78,84,19
U012177,C000364,2026-08-22,1.06,91,50
U012178,C000536,2026-01-30,4.92,115,87
U012179,C000048,2026-04-06,2.56,64,1
U012180,C000998,2026-05-07,4.44,86,1
U012181,C000413,2026-07-07,1.44,198,53
U012182,C000604,2026-02-14,3.3,97,9
U012183,C000915,2026-03-27,1.98,67,37
U012184,C000139,2026-08-14,3.21,260,35
U012185,C000955,2026-03-27,1.52,81,90
U012186,C000795,2026-05-29,3.06,219,20
U012187,C000753,2025-10-10,2.85,196,52
U012188,C000337,2026-08-15,1.46,201,88
U012189,C000535,2026-03-04,4.41,72,45
U012190,C000643,2026-04-12,2.9,145,24
U012191,C000345,2026-02-06,3.96,91,45
U012192,C000553,2025-10-12,4.11,98,8
U012193,C000212,2025-10-22,0.71,42,85
U012194,C000707,2026-09-16,2.18,280,87
U012195,C000920,2026-04-25,1.39,270,95
U012196,C000930,2026-04-13,2.19,39,31
U012197,C000656,2025-11-11,1.95,212,3
U012198,C000515,2025-10-29,3.61,228,99
U012199,C000441,2026-05-20,0.68,51,27
U012200,C000390,2025-10-18,0.36,183,65
U012201,C000871,2026-04-21,3.43,250,41
U012202,C000445,2025-10-03,0.36,236,45
U012203,C000503,2025-10-01,1.47,27,48
U012204,C000886,2025-12-22,1.12,211,7
U012205,C000708,2026-05-22,1.27,100,57
U012206,C000253,2025-11-22,3.07,134,9
U012207,C000936,2025-10-08,1.28,151,11
U012208,C000559,2026-07-16,0.88,3,70
U012209,C000279,2026-01-15,3.4,68,44
U012210,C000521,2026-05-12,4.35,111,60
U012211,C000049,2025-09-26,4.45,111,66
U012212,C000367,2026-08-19,4.61,208,60
U012213,C000094,2025-10-04,4.11,230,45
U012214,C000104,2026-06-09,1.7,160,59
U012215,C000491,2026-02-13,4.98,0,65
U012216,C000939,2025-10-08,1.99,1,93
U012217,C000496,2026-08-07,2.19,159,93
U012218,C000038,2025-10-19,3.32,73,90
U012219,C000952,2025-11-25,4.09,151,82
U012220,C000880,2026-08-13,1.61,270,38
U012221,C000532,2026-03-28,2.21,248,46
U012222,C000732,2026-05-13,2.76,156,23
U012223,C000584,2025-09-24,3.82,293,78
U012224,C000601,2026-04-10,2.05,159,18
U012225,C000635,2026-03-25,1.54,232,86
U012226,C000445,2026-05-11,4.36,184,4
U012227,C000824,2026-09-06,0.95,294,34
U012228,C000405,2025-10-21,1.16,54,46
U012229,C000196,2025-09-23,4.12,128,75
U012230,C000270,2026-08-30,0.32,158,58
U012231,C000136,2026-09-06,0.56,249,90
U012232,C000708,2026-05-09,0.65,36,62
U012233,C000213,2026-03-04,1.56,255,21
U012234,C000881,2026-05-20,1.73,283,23
U012235,C000289,2025-09-27,2.89,257,5
U012236,C000576,2026-07-07,1.5,7,52
U012237,C000807,2026-07-22,4.44,32,38
U012238,C000597,2026-06-04,0.9,249,73
U012239,C000067,2025-12-07,1.55,136,89
U012240,C000981,2026-07-25,1.42,139,21
U012241,C000248,2026-07-07,4.28,117,50
U012242,C000939,2026-04-06,3.38,81,4
U012243,C000580,2026-08-08,0.36,157,67
U012244,C000426,2026-04-01,1.38,123,92
U012245,C000402,2026-03-05,4.85,282,41
U012246,C000895,2026-03-27,1.35,252,6
U012247,C000064,2026-09-11,2.16,219,20
U012248,C000181,2026-08-03,4.49,248,77
U012249,C000280,2026-07-05,4.37,57,31
U012250,C000854,2026-08-13,3.04,127,6
U012251,C000849,2026-03-05,0.48,259,63
U012252,C000248,2025-11-19,4.3,10,43
U012253,C000652,2026-09-09,0.15,1,39
U012254,C000155,2025-10-29,3.26,9,71
U012255,C000095,2026-07-26,1.37,257,20
U012256,C000859,2026-01-10,3.21,138,71
U012257,C000420,2026-03-28,3.71,241,94
U012258,C000492,2026-03-08,2.56,47,98
U012259,C000097,2026-01-02,1.43,267,75
U012260,C000553,2026-02-21,3.69,192,36
U012261,C000502,2026-03-19,3.06,24,26
U012262,C000145,2025-12-03,4.44,129,74
U012263,C000700,2025-11-11,4.0,8,97
U012264,C000314,2026-09-04,1.34,271,8
U012265,C000357,2026-02-01,0.13,80,26
U012266,C000548,2026-07-03,4.82,201,12
U012267,C000884,2026-06-01,4.14,54,13
U012268,C000906,2025-10-13,2.63,276,77
U012269,C000039,2025-11-17,2.2,87,29
U012270,C000952,2026-06-03,2.67,85,88
U012271,C000846,2025-11-24,0.42,215,20
U012272,C000441,2026-07-15,0.61,61,80
U012273,C000139,2026-03-25,0.78,28,9
U012274,C000081,2026-06-12,3.81,96,63
U012275,C000084,2025-09-26,4.46,157,59
U012276,C000216,2025-10-03,3.76,36,75
U012277,C000734,2026-08-25,3.95,124,21
U012278,C000146,2026-02-21,3.5,296,85
U012279,C000208,2026-07-18,3.45,117,47
U012280,C000857,2026-06-14,0.8,286,83
U012281,C000689,2026-03-08,0.47,79,3
U012282,C000169,2026-09-21,2.85,188,51
U012283,C000833,2025-12-25,4.95,269,20
U012284,C000848,2026-04-19,1.52,177,91
U012285,C000347,2026-07-02,3.1,134,61
U012286,C000349,2025-11-19,0.36,163,89
U012287,C000873,2026-03-16,2.75,188,61
U012288,C000870,2026-07-18,1.37,200,6
U012289,C000194,2026-05-31,2.06,116,50
U012290,C000057,2026-04-09,3.69,82,33
U012291,C000527,2026-08-30,3.64,240,78
U012292,C000336,2026-05-31,0.64,205,30
U012293,C000794,2026-05-01,2.2,28,100
U012294,C000175,2026-02-27,1.98,290,25
U012295,C000861,2026-08-22,2.55,64,85
U012296,C000306,2026-04-11,3.34,21,37
U012297,C000257,2026-09-14,1.15,264,20
U012298,C000552,2025-11-18,1.53,82,71
U012299,C000663,2026-06-16,4.73,170,4
U012300,C000054,2026-08-31,3.02,297,33
U012301,C000120,2026-06-16,4.36,80,1
U012302,C000628,2026-05-15,0.56,31,68
U012303,C000162,2026-02-15,4.6,113,67
U012304,C000867,2025-12-08,0.43,1,66
U012305,C000662,2026-02-05,0.61,58,82
U012306,C000790,2026-07-01,4.53,287,59
U012307,C000187,2026-05-02,1.5,270,85
U012308,C000047,2025-09-27,1.19,82,54
U012309,C000987,2026-08-28,1.9,281,15
U012310,C000852,2025-12-30,0.61,84,43
U012311,C000228,2026-01-11,3.97,168,61
U012312,C000024,2025-12-04,2.17,22,79
U012313,C000147,2026-06-20,3.11,106,49
U012314,C000875,2026-08-12,3.13,98,80
U012315,C000953,2025-12-01,4.73,222,5
U012316,C000214,2026-04-28,1.73,245,96
U012317,C000561,2025-10-11,1.22,230,22
U012318,C000116,2026-03-07,3.29,181,7
U012319,C000355,2025-12-22,4.5,237,52
U012320,C000478,2026-01-14,0.62,184,55
U012321,C000544,2026-04-23,0.14,73,33
U012322,C000948,2026-09-10,2.26,274,63
U012323,C000183,2025-11-29,3.97,204,63
U012324,C000416,2026-06-24,4.03,97,60
U012325,C000143,2026-08-04,1.36,148,0
U012326,C000303,2025-10-29,0.12,204,74
U012327,C000924,2025-12-19,4.15,127,80
U012328,C000174,2026-01-22,1.6,192,31
U012329,C000781,2026-03-01,3.78,185,26
U012330,C000449,2026-09-01,3.87,21,72
U012331,C000234,2026-06-29,3.63,233,59
U012332,C000358,2025-11-26,2.55,81,80
U012333,C000872,2026-05-17,1.42,249,39
U012334,C000283,2026-02-20,3.3,148,25
U012335,C000092,2026-03-29,2.64,72,86
U012336,C000911,2026-05-28,3.46,242,88
U012337,C000971,2026-03-05,2.01,290,29
U012338,C000806,2026-02-07,2.25,268,1
U012339,C000584,2026-01-11,2.55,56,59
U012340,C000860,2026-03-28,3.68,164,23
U012341,C000250,2026-04-29,4.55,113,95
U012342,C000707,2026-05-25,4.25,155,72
U012343,C000847,2025-11-07,0.49,229,99
U012344,C000221,2026-08-27,4.66,32,17
U012345,C000820,2026-09-21,3.4,238,71
U012346,C000208,2026-04-27,4.45,292,20
U012347,C000233,2026-07-23,2.84,37,22
U012348,C000715,2025-12-06,3.26,194,44
U012349,C000628,2026-05-27,1.7,3,38
U012350,C000570,2026-05-06,2.0,15,34
U012351,C000550,2026-01-11,1.44,23,42
U012352,C000072,2026-08-02,3.82,78,12
U012353,C000191,2026-02-20,2.06,8,98
U012354,C000182,2025-10-10,3.82,272,59
U012355,C000135,2026-07-12,2.1,32,86
U012356,C000178,2025-11-27,1.11,39,44
U012357,C000327,2026-02-06,3.47,237,30
U012358,C000036,2026-08-13,2.77,90,45
U012359,C000496,2025-12-16,4.8,212,88
U012360,C000952,2025-12-27,0.49,147,85
U012361,C000825,2025-11-19,1.86,165,66
U012362,C000342,2026-05-23,1.21,119,61
U012363,C000066,2026-05-20,3.89,177,18
U012364,C000309,2026-09-10,4.63,199,7
U012365,C000372,2025-12-29,2.35,25,95
U012366,C000520,2026-01-04,1.84,88,98
U012367,C000322,2025-10-03,0.59,293,42
U012368,C000397,2026-03-14,3.77,221,13
U012369,C000881,2026-02-10,4.02,131,18
U012370,C000502,2025-10-17,1.98,230,0
U012371,C000800,2026-04-12,2.36,234,73
U012372,C000824,2026-03-19,0.68,159,73
U012373,C000865,2026-07-28,3.82,99,0
U012374,C000295,2025-11-18,2.69,100,95
U012375,C000321,2026-09-12,0.67,165,24
U012376,C000470,2025-09-24,3.78,270,42
U012377,C000276,2025-10-21,3.68,147,14
U012378,C000631,2025-10-02,3.43,101,30
U012379,C000776,2026-04-04,0.43,108,72
U012380,C000423,2026-04-27,3.02,137,56
U012381,C000147,2025-11-09,0.49,58,56
U012382,C000550,2026-08-23,1.76,274,29
U012383,C000810,2026-01-26,1.41,152,7
U012384,C000248,2026-08-04,0.18,88,95
U012385,C000673,2026-04-26,4.74,263,2
U012386,C000409,2026-08-05,4.75,224,63
U012387,C000478,2026-03-28,0.2,170,93
U012388,C000386,2025-11-13,3.7,171,19
U012389,C000837,2026-07-30,4.86,28,9
U012390,C000038,2025-10-30,4.32,104,39
U012391,C000944,2026-06-05,1.6,258,73
U012392,C000178,2026-05-10,3.73,292,79
U012393,C000002,2025-12-07,3.91,140,16
U012394,C000692,2026-09-01,4.1,63,0
U012395,C000777,2025-12-30,0.61,170,82
U012396,C000028,2026-08-09,4.11,5,12
U012397,C000154,2026-05-30,1.33,19,23
U012398,C000051,2026-06-19,0.6,20,38
U012399,C000575,2025-10-01,1.5,65,3
U012400,C000479,2026-03-19,0.55,239,27
U012401,C000663,2026-08-29,1.41,82,78
U012402,C000799,2025-10-08,4.75,60,84
U012403,C000879,2026-01-09,0.37,89,46
U012404,C000654,2026-02-25,1.95,265,64
U012405,C000907,2026-02-02,3.79,29,68
U012406,C000815,2026-05-27,2.99,269,20
U012407,C000844,2026-08-24,3.29,211,37
U012408,C000612,2026-08-23,2.55,208,73
U012409,C000145,2026-09-21,0.66,144,67
U012410,C000188,2025-12-15,1.01,29,95
U012411,C000148,2025-12-27,0.62,268,86
U012412,C000309,2026-09-01,1.99,67,53
U012413,C000161,2026-04-16,0.84,29,20
U012414,C000459,2026-08-03,0.43,87,74
U012415,C000347,2026-01-18,3.55,20,27
U012416,C000946,2026-07-16,2.3,84,7
U012417,C000628,2026-06-18,2.87,205,26
U012418,C000423,2026-05-22,4.7,235,30
U012419,C000566,2026-09-10,4.15,45,91
U012420,C000917,2026-02-19,2.72,255,4
U012421,C000201,2025-11-27,3.47,6,82
U012422,C000260,2026-05-30,1.67,95,49
U012423,C000336,2026-02-20,2.12,294,36
U012424,C000038,2026-08-02,3.46,152,84
U012425,C000663,2025-12-19,3.5,280,98
U012426,C000336,2026-03-02,1.24,20,4
U012427,C000902,2026-05-19,4.09,209,18
U012428,C000167,2026-01-05,4.09,112,4
U012429,C000315,2026-05-30,0.33,27,1
U012430,C000574,2026-01-20,2.89,51,26
U012431,C000145,2026-05-28,1.1,170,29
U012432,C000063,2025-09-25,2.9,185,55
U012433,C000215,2026-03-27,1.81,101,68
U012434,C000270,2026-04-06,0.39,276,52
U012435,C000839,2026-03-19,4.46,213,51
U012436,C000112,2025-10-21,2.47,51,88
U012437,C000677,2025-11-07,2.72,32,47
U012438,C000040,2026-02-16,2.36,0,53
U012439,C000354,2026-05-06,4.58,17,32
U012440,C000603,2025-12-25,1.15,10,64
U012441,C000545,2026-02-27,4.18,105,99
U012442,C000913,2026-08-25,3.29,111,95
U012443,C000566,2025-11-02,4.4,289,92
U012444,C000702,2025-12-25,1.42,35,11
U012445,C000095,2026-07-28,4.32,272,93
U012446,C000508,2026-01-19,0.89,139,44
U012447,C000795,2026-03-21,1.04,82,88
U012448,C000197,2025-12-08,0.99,262,86
U012449,C000120,2026-05-09,3.54,206,15
U012450,C000968,2026-09-17,2.01,254,42
U012451,C000678,2026-09-02,2.08,250,98
U012452,C000362,2026-04-05,4.83,272,96
U012453,C000401,2026-03-20,3.24,142,41
U012454,C000561,2026-08-05,2.79,175,94
U012455,C000626,2026-02-28,0.94,178,51
U012456,C000264,2025-09-29,2.89,275,91
U012457,C000575,2026-02-02,1.26,263,50
U012458,C000127,2026-05-26,4.15,28,7
U012459,C000324,2026-09-03,4.17,76,44
U012460,C000040,2025-11-10,3.06,220,56
U012461,C000949,2026-04-14,2.94,111,83
U012462,C000521,2026-06-16,3.67,100,74
U012463,C000992,2026-07-06,4.92,175,15
U012464,C000113,2026-08-20,0.51,148,40
U012465,C000859,2025-12-19,0.46,164,11
U012466,C000337,2025-11-25,3.73,12,21
U012467,C000680,2026-01-15,1.95,294,54
U012468,C000042,2026-01-11,1.22,200,77
U012469,C000225,2026-04-01,2.12,262,90
U012470,C000202,2026-07-11,1.54,120,40
U012471,C000372,2026-08-01,1.5,129,10
U012472,C000973,2026-01-16,2.17,46,7
U012473,C000999,2026-06-30,3.0,182,7
U012474,C000235,2026-02-02,4.35,196,96
U012475,C000394,2026-08-15,4.64,5,5
U012476,C000367,2026-07-10,3.25,105,3
U012477,C000562,2026-06-02,1.01,199,58
U012478,C000998,2025-11-05,1.84,151,99
U012479,C000582,2026-09-07,1.14,163,68
U012480,C000100,2026-01-10,1.91,123,77
U012481,C000460,2025-12-24,0.36,250,20
U012482,C000385,2026-05-17,4.06,189,31
U012483,C000635,2026-05-13,2.26,121,0
U012484,C000679,2025-11-10,1.11,130,16
U012485,C000840,2026-06-05,0.11,144,50
U012486,C000016,2026-08-14,1.32,138,95
U012487,C000769,2025-11-17,4.88,291,13
U012488,C000899,2026-06-13,1.39,297,47
U012489,C000913,2025-12-21,2.21,168,74
U012490,C000195,2026-04-04,1.77,62,78
U012491,C000040,2025-11-05,4.6,9,96
U012492,C000106,2026-09-06,0.94,196,51
U012493,C000651,2026-08-04,1.1,28,15
U012494,C000161,2026-07-10,2.48,40,95
U012495,C000753,2026-01-18,0.31,73,2
U012496,C000231,2025-11-14,2.02,256,40
U012497,C000852,2026-07-08,4.82,55,81
U012498,C000090,2026-05-29,1.22,103,65
U012499,C000415,2026-09-17,0.89,130,63
U012500,C000067,2026-03-04,3.3,177,29
U012501,C000524,2026-03-25,3.2,240,23
U012502,C000958,2026-05-18,4.27,43,69
U012503,C000976,2026-01-17,1.55,169,19
U012504,C000547,2026-01-21,4.85,41,39
U012505,C000231,2026-01-08,2.34,170,26
U012506,C000551,2026-04-08,4.78,54,24
U012507,C000084,2026-01-25,4.6,130,13
U012508,C000086,2026-02-17,1.93,281,71
U012509,C000773,2026-04-07,3.83,71,49
U012510,C000665,2025-11-30,3.52,216,12
U012511,C000972,2026-04-22,4.4,112,98
U012512,C000952,2026-08-22,4.58,5,87
U012513,C000656,2026-04-10,3.81,196,53
U012514,C000022,2026-05-05,4.35,29,35
U012515,C000903,2026-07-19,4.9,61,62
U012516,C000818,2026-08-15,0.97,248,76
U012517,C000816,2026-06-19,0.58,212,51
U012518,C000452,2026-06-10,3.42,294,81
U012519,C000401,2026-08-07,3.75,153,11
U012520,C000459,2026-02-04,3.14,81,84
U012521,C000011,2026-04-20,4.4,240,77
U012522,C000155,2026-08-10,0.5,29,76
U012523,C000380,2025-12-15,0.4,37,74
U012524,C000946,2026-07-23,3.74,41,90
U012525,C000316,2025-11-06,3.59,50,31
U012526,C000331,2026-01-26,0.81,180,37
U012527,C000035,2026-01-17,4.99,131,100
U012528,C000686,2026-06-07,2.19,200,97
U012529,C000838,2026-05-26,3.49,55,80
U012530,C000634,2026-06-10,1.19,114,56
U012531,C000237,2025-12-02,3.0,86,3
U012532,C000642,2026-02-11,1.2,218,29
U012533,C000040,2026-07-10,0.65,99,57
U012534,C000559,2025-12-18,4.0,226,14
U012535,C000273,2026-08-02,0.24,136,95
U012536,C000131,2026-07-14,1.8,17,50
U012537,C000630,2025-09-26,2.8,106,65
U012538,C000400,2026-03-10,3.78,54,42
U012539,C000771,2026-06-12,1.97,36,57
U012540,C000730,2026-04-06,2.82,172,35
U012541,C000654,2025-10-11,3.73,194,96
U012542,C000215,2026-07-08,2.81,159,53
U012543,C000742,2025-10-12,1.08,132,88
U012544,C000344,2026-07-02,3.25,75,12
U012545,C000230,2026-01-21,3.92,120,91
U012546,C000710,2025-11-02,1.03,140,90
U012547,C000614,2026-04-19,1.78,120,46
U012548,C000160,2025-10-18,4.85,260,96
U012549,C000322,2025-10-08,4.22,55,53
U012550,C000291,2026-09-08,3.17,69,16
U012551,C000107,2025-09-29,1.85,299,39
U012552,C000563,2025-11-02,2.49,106,71
U012553,C000801,2026-06-25,2.7,235,28
U012554,C000627,2026-01-13,0.37,269,95
U012555,C000329,2026-09-08,1.89,158,62
U012556,C000288,2026-05-23,4.99,162,96
U012557,C000488,2026-07-08,2.09,206,70
U012558,C000644,2026-08-05,1.48,258,62
U012559,C000654,2026-02-12,2.61,188,36
U012560,C000647,2026-06-13,2.82,256,71
U012561,C000977,2026-03-09,1.95,163,47
U012562,C000647,2025-11-05,4.95,133,3
U012563,C000801,2026-04-04,0.56,122,25
U012564,C000603,2025-10-26,0.16,16,68
U012565,C000616,2026-06-02,1.36,248,84
U012566,C000076,2026-03-25,3.25,60,99
U012567,C000294,2025-10-01,2.51,222,8
U012568,C000061,2026-02-28,1.32,74,23
U012569,C000529,2026-03-15,0.15,282,50
U012570,C000910,2026-05-31,1.43,59,58
U012571,C000094,2025-12-06,3.12,182,64
U012572,C000855,2026-06-15,3.97,187,56
U012573,C000245,2026-02-19,2.51,204,24
U012574,C000445,2026-05-22,2.91,31,97
U012575,C000633,2025-10-14,2.76,47,33
U012576,C000914,2026-07-27,2.39,68,61
U012577,C000505,2025-11-05,3.91,180,52
U012578,C000358,2026-04-13,4.28,239,22
U012579,C000328,2026-07-21,1.43,253,63
U012580,C000119,2026-01-20,4.57,34,53
U012581,C000752,2025-11-08,3.18,41,28
U012582,C000929,2026-03-18,1.58,151,96
U012583,C000881,2025-12-29,0.24,240,57
U012584,C000659,2026-05-26,2.86,45,77
U012585,C000789,2026-03-25,3.33,204,54
U012586,C000007,2026-06-11,1.68,62,25
U012587,C000951,2026-09-01,3.4,92,82
U012588,C000230,2026-08-25,3.68,47,11
U012589,C000166,2026-07-03,1.09,297,14
U012590,C000939,2025-12-14,0.35,34,43
U012591,C000134,2026-05-23,4.74,299,71
U012592,C000307,2026-01-26,0.72,88,90
U012593,C000460,2026-02-27,2.97,43,74
U012594,C000339,2026-04-03,3.83,171,68
U012595,C000876,2026-07-19,2.0,293,6
U012596,C000783,2026-07-18,1.03,147,35
U012597,C000433,2025-12-15,4.17,227,60
U012598,C000412,2026-06-19,3.86,68,42
U012599,C000973,2026-05-04,4.06,129,63
